Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment
24,1,231.88,5,3,4,534,관심 고객
14,1,93.16,5,3,2,532,잠재적 충성고객
161,1,720.77,1,3,5,135,이탈 위험 고객
84,1,49.47,3,3,1,331,이탈 위험 고객
48,1,130.8,4,3,3,433,잠재적 충성고객
108,1,67.83,2,3,2,232,이탈 고객
119,1,102.13,1,3,3,133,이탈 위험 고객
119,1,136.71,1,3,3,133,이탈 위험 고객
85,1,522.18,3,3,5,335,충성 고객
32,1,186.39,4,3,4,434,관심 고객
79,1,1594.76,3,3,5,335,충성 고객
136,1,30.12,1,3,1,131,이탈 고객
105,1,1068.48,2,3,5,235,이탈 위험 고객
65,1,157.07,3,3,4,334,관심 고객
34,1,124.13,4,3,3,433,잠재적 충성고객
15,1,45.12,5,3,1,531,잠재적 충성고객
92,1,43.38,2,3,1,231,이탈 위험 고객
108,1,91.79,2,3,2,232,이탈 고객
80,1,57.91,3,3,1,331,이탈 위험 고객
112,1,138.81,2,3,3,233,이탈 고객
70,1,139.11,3,3,3,333,잠재적 충성고객
39,1,112.49,4,3,3,433,잠재적 충성고객
21,1,37.36,5,3,1,531,잠재적 충성고객
45,1,167.14,4,3,4,434,관심 고객
64,1,859.71,3,3,5,335,충성 고객
9,1,55.6,5,3,1,531,잠재적 충성고객
50,1,90.7,4,3,2,432,잠재적 충성고객
76,1,75.64,3,3,2,332,이탈 고객
137,1,314.96,1,3,5,135,이탈 위험 고객
65,1,52.45,3,3,1,331,이탈 위험 고객
88,1,900.3,3,3,5,335,충성 고객
94,1,1301.01,2,3,5,235,이탈 위험 고객
199,1,185.92,1,3,4,134,이탈 위험 고객
129,1,57.69,1,3,1,131,이탈 고객
124,1,76.87,1,3,2,132,이탈 고객
86,1,103.04,3,3,3,333,잠재적 충성고객
44,1,56.97,4,3,1,431,잠재적 충성고객
24,1,116.42,5,3,3,533,잠재적 충성고객
15,1,253.68,5,3,5,535,관심 고객
121,1,46.39,1,3,1,131,이탈 고객
43,2,227.22,4,5,4,454,충성 고객
35,1,35.36,4,3,1,431,잠재적 충성고객
125,1,52.75,1,3,1,131,이탈 고객
8,1,75.5,5,3,2,532,잠재적 충성고객
13,1,123.75,5,3,3,533,잠재적 충성고객
139,1,554.88,1,3,5,135,이탈 위험 고객
3,1,118.81,5,3,3,533,잠재적 충성고객
106,1,313.55,2,3,5,235,이탈 위험 고객
87,1,98.68,3,3,3,333,잠재적 충성고객
59,1,137.93,4,3,3,433,잠재적 충성고객
15,1,51.04,5,3,1,531,잠재적 충성고객
86,1,52.29,3,3,1,331,이탈 위험 고객
53,1,107.38,4,3,3,433,잠재적 충성고객
7,1,235.06,5,3,4,534,관심 고객
107,1,31.39,2,3,1,231,이탈 위험 고객
25,1,21.69,5,3,1,531,잠재적 충성고객
81,1,907.76,3,3,5,335,충성 고객
125,1,351.33,1,3,5,135,이탈 위험 고객
28,1,698.85,5,3,5,535,관심 고객
134,1,215.6,1,3,4,134,이탈 위험 고객
52,1,51.15,4,3,1,431,잠재적 충성고객
76,1,84.4,3,3,2,332,이탈 고객
52,1,713.55,4,3,5,435,충성 고객
127,1,27.88,1,3,1,131,이탈 고객
48,1,239.54,4,3,4,434,관심 고객
110,1,147.62,2,3,3,233,이탈 고객
89,1,404.22,2,3,5,235,이탈 위험 고객
158,1,89.96,1,3,2,132,이탈 고객
17,1,215.49,5,3,4,534,관심 고객
98,1,34.13,2,3,1,231,이탈 위험 고객
29,1,80.14,5,3,2,532,잠재적 충성고객
76,1,46.81,3,3,1,331,이탈 위험 고객
29,1,43.08,5,3,1,531,잠재적 충성고객
23,1,119.88,5,3,3,533,잠재적 충성고객
141,1,287.18,1,3,5,135,이탈 위험 고객
70,1,116.01,3,3,3,333,잠재적 충성고객
138,1,109.62,1,3,3,133,이탈 위험 고객
125,1,80.15,1,3,2,132,이탈 고객
66,1,176.34,3,3,4,334,관심 고객
46,1,124.82,4,3,3,433,잠재적 충성고객
25,1,47.3,5,3,1,531,잠재적 충성고객
85,1,85.41,3,3,2,332,이탈 고객
138,1,44.32,1,3,1,131,이탈 고객
69,1,108.29,3,3,3,333,잠재적 충성고객
59,1,77.65,4,3,2,432,잠재적 충성고객
75,1,70.89,3,3,2,332,이탈 고객
85,1,96.48,3,3,2,332,이탈 고객
128,1,207.16,1,3,4,134,이탈 위험 고객
13,1,50.24,5,3,1,531,잠재적 충성고객
149,1,301.0,1,3,5,135,이탈 위험 고객
119,1,222.14,1,3,4,134,이탈 위험 고객
138,1,1618.4,1,3,5,135,이탈 위험 고객
124,1,156.12,1,3,4,134,이탈 위험 고객
138,1,330.13,1,3,5,135,이탈 위험 고객
112,1,249.09,2,3,4,234,이탈 위험 고객
117,1,37.61,2,3,1,231,이탈 위험 고객
98,1,52.39,2,3,1,231,이탈 위험 고객
107,1,144.58,2,3,3,233,이탈 고객
153,1,188.18,1,3,4,134,이탈 위험 고객
8,1,52.3,5,3,1,531,잠재적 충성고객
46,1,841.8,4,3,5,435,충성 고객
52,1,39.81,4,3,1,431,잠재적 충성고객
23,1,205.08,5,3,4,534,관심 고객
13,1,108.39,5,3,3,533,잠재적 충성고객
115,1,170.75,2,3,4,234,이탈 위험 고객
12,1,114.79,5,3,3,533,잠재적 충성고객
64,1,47.54,3,3,1,331,이탈 위험 고객
44,1,43.28,4,3,1,431,잠재적 충성고객
126,1,221.82,1,3,4,134,이탈 위험 고객
41,1,31.79,4,3,1,431,잠재적 충성고객
40,1,63.37,4,3,2,432,잠재적 충성고객
15,1,85.49,5,3,2,532,잠재적 충성고객
93,1,86.14,2,3,2,232,이탈 고객
129,1,27.29,1,3,1,131,이탈 고객
113,1,68.13,2,3,2,232,이탈 고객
104,1,189.82,2,3,4,234,이탈 위험 고객
38,1,34.31,4,3,1,431,잠재적 충성고객
129,1,45.22,1,3,1,131,이탈 고객
59,1,413.04,4,3,5,435,충성 고객
22,1,49.81,5,3,1,531,잠재적 충성고객
24,1,46.29,5,3,1,531,잠재적 충성고객
94,1,452.44,2,3,5,235,이탈 위험 고객
58,1,113.67,4,3,3,433,잠재적 충성고객
153,1,72.75,1,3,2,132,이탈 고객
43,1,1124.79,4,3,5,435,충성 고객
105,1,91.48,2,3,2,232,이탈 고객
8,1,92.21,5,3,2,532,잠재적 충성고객
131,1,84.16,1,3,2,132,이탈 고객
94,1,37.38,2,3,1,231,이탈 위험 고객
4,1,105.26,5,3,3,533,잠재적 충성고객
120,1,90.99,1,3,2,132,이탈 고객
28,1,276.28,5,3,5,535,관심 고객
116,1,93.66,2,3,2,232,이탈 고객
73,1,73.9,3,3,2,332,이탈 고객
80,1,135.94,3,3,3,333,잠재적 충성고객
63,1,1627.12,3,3,5,335,충성 고객
67,1,46.54,3,3,1,331,이탈 위험 고객
16,1,68.16,5,3,2,532,잠재적 충성고객
69,1,118.83,3,3,3,333,잠재적 충성고객
166,1,113.09,1,3,3,133,이탈 위험 고객
49,1,54.96,4,3,1,431,잠재적 충성고객
136,1,834.74,1,3,5,135,이탈 위험 고객
39,1,145.88,4,3,3,433,잠재적 충성고객
66,1,143.84,3,3,3,333,잠재적 충성고객
106,1,248.04,2,3,4,234,이탈 위험 고객
52,1,66.65,4,3,2,432,잠재적 충성고객
15,1,45.18,5,3,1,531,잠재적 충성고객
134,1,139.84,1,3,3,133,이탈 위험 고객
14,1,114.69,5,3,3,533,잠재적 충성고객
141,1,146.16,1,3,3,133,이탈 위험 고객
125,1,102.13,1,3,3,133,이탈 위험 고객
31,1,175.66,4,3,4,434,관심 고객
46,1,283.02,4,3,5,435,충성 고객
66,1,137.93,3,3,3,333,잠재적 충성고객
132,1,77.12,1,3,2,132,이탈 고객
62,1,32.23,3,3,1,331,이탈 위험 고객
90,1,134.13,2,3,3,233,이탈 고객
11,1,514.15,5,3,5,535,관심 고객
65,1,227.25,3,3,4,334,관심 고객
130,1,209.41,1,3,4,134,이탈 위험 고객
138,1,162.91,1,3,4,134,이탈 위험 고객
119,1,274.29,1,3,5,135,이탈 위험 고객
101,1,95.34,2,3,2,232,이탈 고객
72,1,46.92,3,3,1,331,이탈 위험 고객
108,1,49.42,2,3,1,231,이탈 위험 고객
137,1,75.14,1,3,2,132,이탈 고객
151,1,169.64,1,3,4,134,이탈 위험 고객
10,1,113.59,5,3,3,533,잠재적 충성고객
139,1,208.16,1,3,4,134,이탈 위험 고객
13,1,50.12,5,3,1,531,잠재적 충성고객
113,1,55.22,2,3,1,231,이탈 위험 고객
101,1,33.87,2,3,1,231,이탈 위험 고객
88,1,52.98,3,3,1,331,이탈 위험 고객
133,1,159.02,1,3,4,134,이탈 위험 고객
106,1,43.66,2,3,1,231,이탈 위험 고객
31,1,782.16,4,3,5,435,충성 고객
71,1,113.76,3,3,3,333,잠재적 충성고객
158,1,117.86,1,3,3,133,이탈 위험 고객
44,1,118.35,4,3,3,433,잠재적 충성고객
91,1,161.74,2,3,4,234,이탈 위험 고객
57,1,209.53,4,3,4,434,관심 고객
20,1,216.4,5,3,4,534,관심 고객
55,1,194.37,4,3,4,434,관심 고객
44,1,1832.54,4,3,5,435,충성 고객
73,1,196.92,3,3,4,334,관심 고객
38,1,27.73,4,3,1,431,잠재적 충성고객
23,1,32.43,5,3,1,531,잠재적 충성고객
128,1,177.13,1,3,4,134,이탈 위험 고객
71,1,116.82,3,3,3,333,잠재적 충성고객
117,1,37.38,2,3,1,231,이탈 위험 고객
149,1,76.69,1,3,2,132,이탈 고객
118,1,121.45,1,3,3,133,이탈 위험 고객
59,1,52.35,4,3,1,431,잠재적 충성고객
135,1,268.92,1,3,5,135,이탈 위험 고객
115,1,198.12,2,3,4,234,이탈 위험 고객
128,1,592.2,1,3,5,135,이탈 위험 고객
131,1,162.47,1,3,4,134,이탈 위험 고객
52,1,218.99,4,3,4,434,관심 고객
10,1,57.97,5,3,1,531,잠재적 충성고객
114,1,179.31,2,3,4,234,이탈 위험 고객
123,1,92.64,1,3,2,132,이탈 고객
140,1,128.6,1,3,3,133,이탈 위험 고객
18,1,33.33,5,3,1,531,잠재적 충성고객
38,2,1036.0700000000002,4,5,5,455,충성 고객
123,1,68.35,1,3,2,132,이탈 고객
119,1,344.33,1,3,5,135,이탈 위험 고객
132,1,47.79,1,3,1,131,이탈 고객
48,1,58.98,4,3,2,432,잠재적 충성고객
21,1,79.54,5,3,2,532,잠재적 충성고객
38,1,213.78,4,3,4,434,관심 고객
108,1,139.15,2,3,3,233,이탈 고객
44,1,51.57,4,3,1,431,잠재적 충성고객
137,1,115.07,1,3,3,133,이탈 위험 고객
103,1,105.57,2,3,3,233,이탈 고객
60,1,69.54,3,3,2,332,이탈 고객
148,1,87.41,1,3,2,132,이탈 고객
16,1,36.46,5,3,1,531,잠재적 충성고객
77,1,97.79,3,3,3,333,잠재적 충성고객
33,1,75.89,4,3,2,432,잠재적 충성고객
134,1,95.4,1,3,2,132,이탈 고객
120,1,323.83,1,3,5,135,이탈 위험 고객
148,1,64.05,1,3,2,132,이탈 고객
63,1,175.3,3,3,4,334,관심 고객
64,1,48.25,3,3,1,331,이탈 위험 고객
135,1,223.35,1,3,4,134,이탈 위험 고객
32,1,249.97,4,3,4,434,관심 고객
126,1,533.24,1,3,5,135,이탈 위험 고객
146,1,269.63,1,3,5,135,이탈 위험 고객
24,1,36.32,5,3,1,531,잠재적 충성고객
117,1,199.0,2,3,4,234,이탈 위험 고객
48,1,572.87,4,3,5,435,충성 고객
54,1,127.64,4,3,3,433,잠재적 충성고객
78,1,604.02,3,3,5,335,충성 고객
47,1,54.94,4,3,1,431,잠재적 충성고객
65,1,231.94,3,3,4,334,관심 고객
89,1,35.13,2,3,1,231,이탈 위험 고객
126,1,46.72,1,3,1,131,이탈 고객
78,1,96.65,3,3,2,332,이탈 고객
135,1,48.22,1,3,1,131,이탈 고객
25,1,113.89,5,3,3,533,잠재적 충성고객
27,1,116.79,5,3,3,533,잠재적 충성고객
110,1,626.68,2,3,5,235,이탈 위험 고객
139,1,130.7,1,3,3,133,이탈 위험 고객
42,1,55.28,4,3,1,431,잠재적 충성고객
87,1,660.12,3,3,5,335,충성 고객
24,1,139.88,5,3,3,533,잠재적 충성고객
87,1,178.42,3,3,4,334,관심 고객
31,1,1173.11,4,3,5,435,충성 고객
137,1,157.6,1,3,4,134,이탈 위험 고객
85,1,89.44,3,3,2,332,이탈 고객
17,1,244.08,5,3,4,534,관심 고객
66,1,193.98,3,3,4,334,관심 고객
56,1,194.37,4,3,4,434,관심 고객
79,1,67.58,3,3,2,332,이탈 고객
117,1,120.8,2,3,3,233,이탈 고객
97,1,54.38,2,3,1,231,이탈 위험 고객
108,1,52.34,2,3,1,231,이탈 위험 고객
125,1,91.56,1,3,2,132,이탈 고객
22,1,135.82,5,3,3,533,잠재적 충성고객
6,1,176.99,5,3,4,534,관심 고객
30,1,146.12,5,3,3,533,잠재적 충성고객
128,1,405.24,1,3,5,135,이탈 위험 고객
52,1,49.39,4,3,1,431,잠재적 충성고객
24,1,549.7,5,3,5,535,관심 고객
29,1,43.89,5,3,1,531,잠재적 충성고객
105,1,256.12,2,3,5,235,이탈 위험 고객
52,1,690.88,4,3,5,435,충성 고객
123,1,913.16,1,3,5,135,이탈 위험 고객
84,1,210.74,3,3,4,334,관심 고객
114,1,122.94,2,3,3,233,이탈 고객
118,1,37.61,1,3,1,131,이탈 고객
16,1,48.3,5,3,1,531,잠재적 충성고객
50,1,190.2,4,3,4,434,관심 고객
58,1,53.27,4,3,1,431,잠재적 충성고객
39,1,117.49,4,3,3,433,잠재적 충성고객
46,1,64.22,4,3,2,432,잠재적 충성고객
133,1,200.88,1,3,4,134,이탈 위험 고객
27,1,81.96,5,3,2,532,잠재적 충성고객
90,1,141.74,2,3,3,233,이탈 고객
91,1,20.38,2,3,1,231,이탈 위험 고객
133,1,99.43,1,3,3,133,이탈 위험 고객
120,1,99.9,1,3,3,133,이탈 위험 고객
21,1,782.16,5,3,5,535,관심 고객
116,1,197.28,2,3,4,234,이탈 위험 고객
31,1,110.71,4,3,3,433,잠재적 충성고객
125,1,157.91,1,3,4,134,이탈 위험 고객
117,1,128.68,2,3,3,233,이탈 고객
23,1,83.55,5,3,2,532,잠재적 충성고객
133,1,117.58,1,3,3,133,이탈 위험 고객
45,1,180.33,4,3,4,434,관심 고객
4,1,67.18,5,3,2,532,잠재적 충성고객
112,1,34.69,2,3,1,231,이탈 위험 고객
85,1,125.97,3,3,3,333,잠재적 충성고객
97,1,113.55,2,3,3,233,이탈 고객
25,1,59.51,5,3,2,532,잠재적 충성고객
80,1,200.45,3,3,4,334,관심 고객
54,1,150.76,4,3,4,434,관심 고객
15,1,56.6,5,3,1,531,잠재적 충성고객
74,1,713.01,3,3,5,335,충성 고객
31,1,173.99,4,3,4,434,관심 고객
86,1,35.03,3,3,1,331,이탈 위험 고객
44,1,108.29,4,3,3,433,잠재적 충성고객
44,1,37.37,4,3,1,431,잠재적 충성고객
63,1,32.13,3,3,1,331,이탈 위험 고객
45,1,693.32,4,3,5,435,충성 고객
113,1,193.91,2,3,4,234,이탈 위험 고객
102,1,87.24,2,3,2,232,이탈 고객
128,1,135.86,1,3,3,133,이탈 위험 고객
84,1,99.43,3,3,3,333,잠재적 충성고객
67,1,53.48,3,3,1,331,이탈 위험 고객
54,1,48.82,4,3,1,431,잠재적 충성고객
65,1,39.48,3,3,1,331,이탈 위험 고객
120,1,151.35,1,3,4,134,이탈 위험 고객
123,1,59.09,1,3,2,132,이탈 고객
38,1,169.26,4,3,4,434,관심 고객
52,1,197.02,4,3,4,434,관심 고객
123,1,55.24,1,3,1,131,이탈 고객
38,1,44.3,4,3,1,431,잠재적 충성고객
60,1,130.6,3,3,3,333,잠재적 충성고객
23,1,193.84,5,3,4,534,관심 고객
122,1,108.11,1,3,3,133,이탈 위험 고객
139,1,127.64,1,3,3,133,이탈 위험 고객
5,1,234.84,5,3,4,534,관심 고객
134,1,55.31,1,3,1,131,이탈 고객
15,1,220.66,5,3,4,534,관심 고객
130,1,116.06,1,3,3,133,이탈 위험 고객
43,1,32.92,4,3,1,431,잠재적 충성고객
18,1,107.41,5,3,3,533,잠재적 충성고객
127,1,138.92,1,3,3,133,이탈 위험 고객
7,1,1303.08,5,3,5,535,관심 고객
18,1,185.22,5,3,4,534,관심 고객
89,1,221.59,2,3,4,234,이탈 위험 고객
30,1,92.55,5,3,2,532,잠재적 충성고객
138,1,128.65,1,3,3,133,이탈 위험 고객
109,1,110.67,2,3,3,233,이탈 고객
13,1,250.99,5,3,4,534,관심 고객
53,1,91.72,4,3,2,432,잠재적 충성고객
109,1,37.78,2,3,1,231,이탈 위험 고객
32,1,907.99,4,3,5,435,충성 고객
105,1,80.91,2,3,2,232,이탈 고객
84,1,268.31,3,3,5,335,충성 고객
80,1,815.6,3,3,5,335,충성 고객
118,1,115.15,1,3,3,133,이탈 위험 고객
143,1,180.22,1,3,4,134,이탈 위험 고객
59,1,162.89,4,3,4,434,관심 고객
42,1,145.69,4,3,3,433,잠재적 충성고객
23,1,121.27,5,3,3,533,잠재적 충성고객
77,1,288.72,3,3,5,335,충성 고객
8,1,283.56,5,3,5,535,관심 고객
23,1,97.16,5,3,2,532,잠재적 충성고객
115,1,1138.28,2,3,5,235,이탈 위험 고객
36,1,111.58,4,3,3,433,잠재적 충성고객
16,1,164.12,5,3,4,534,관심 고객
59,1,63.83,4,3,2,432,잠재적 충성고객
133,1,38.28,1,3,1,131,이탈 고객
80,1,342.39,3,3,5,335,충성 고객
121,1,142.2,1,3,3,133,이탈 위험 고객
16,1,53.95,5,3,1,531,잠재적 충성고객
30,1,194.97,5,3,4,534,관심 고객
47,1,167.32,4,3,4,434,관심 고객
63,1,362.56,3,3,5,335,충성 고객
116,1,98.55,2,3,3,233,이탈 고객
39,1,51.2,4,3,1,431,잠재적 충성고객
104,1,48.13,2,3,1,231,이탈 위험 고객
111,1,115.35,2,3,3,233,이탈 고객
32,1,351.5,4,3,5,435,충성 고객
26,1,109.86,5,3,3,533,잠재적 충성고객
29,1,1121.54,5,3,5,535,관심 고객
127,1,175.08,1,3,4,134,이탈 위험 고객
40,1,298.4,4,3,5,435,충성 고객
129,1,124.61,1,3,3,133,이탈 위험 고객
19,1,172.97,5,3,4,534,관심 고객
115,1,26.38,2,3,1,231,이탈 위험 고객
12,1,210.35999999999999,5,3,4,534,관심 고객
111,1,162.16,2,3,4,234,이탈 위험 고객
111,1,245.14,2,3,4,234,이탈 위험 고객
139,1,206.11,1,3,4,134,이탈 위험 고객
118,1,269.85,1,3,5,135,이탈 위험 고객
30,1,341.96,5,3,5,535,관심 고객
38,1,63.91,4,3,2,432,잠재적 충성고객
128,1,162.85,1,3,4,134,이탈 위험 고객
10,1,109.39,5,3,3,533,잠재적 충성고객
69,1,433.72,3,3,5,335,충성 고객
120,1,52.69,1,3,1,131,이탈 고객
120,1,157.51,1,3,4,134,이탈 위험 고객
24,1,50.3,5,3,1,531,잠재적 충성고객
33,1,263.95,4,3,5,435,충성 고객
113,1,628.22,2,3,5,235,이탈 위험 고객
80,1,37.24,3,3,1,331,이탈 위험 고객
47,1,27.39,4,3,1,431,잠재적 충성고객
70,1,86.66,3,3,2,332,이탈 고객
15,1,634.96,5,3,5,535,관심 고객
78,1,27.23,3,3,1,331,이탈 위험 고객
37,1,410.13,4,3,5,435,충성 고객
17,1,446.84,5,3,5,535,관심 고객
63,1,49.31,3,3,1,331,이탈 위험 고객
112,1,125.53,2,3,3,233,이탈 고객
108,1,157.24,2,3,4,234,이탈 위험 고객
7,1,119.42,5,3,3,533,잠재적 충성고객
22,1,78.21,5,3,2,532,잠재적 충성고객
102,1,210.28,2,3,4,234,이탈 위험 고객
63,1,145.69,3,3,3,333,잠재적 충성고객
35,1,208.34,4,3,4,434,관심 고객
90,1,71.85,2,3,2,232,이탈 고객
25,1,875.18,5,3,5,535,관심 고객
134,1,54.31,1,3,1,131,이탈 고객
121,1,45.22,1,3,1,131,이탈 고객
102,1,1265.48,2,3,5,235,이탈 위험 고객
115,1,52.78,2,3,1,231,이탈 위험 고객
29,1,27.79,5,3,1,531,잠재적 충성고객
27,1,53.05,5,3,1,531,잠재적 충성고객
39,1,122.9,4,3,3,433,잠재적 충성고객
7,1,600.16,5,3,5,535,관심 고객
124,1,68.64,1,3,2,132,이탈 고객
91,1,59.71,2,3,2,232,이탈 고객
141,1,101.74,1,3,3,133,이탈 위험 고객
28,1,77.51,5,3,2,532,잠재적 충성고객
130,1,145.34,1,3,3,133,이탈 위험 고객
100,1,57.29,2,3,1,231,이탈 위험 고객
60,1,1516.5,3,3,5,335,충성 고객
81,1,139.41,3,3,3,333,잠재적 충성고객
85,1,117.96,3,3,3,333,잠재적 충성고객
123,1,89.45,1,3,2,132,이탈 고객
107,1,181.1,2,3,4,234,이탈 위험 고객
83,1,201.2,3,3,4,334,관심 고객
64,1,258.91,3,3,5,335,충성 고객
124,1,326.04,1,3,5,135,이탈 위험 고객
84,1,32.37,3,3,1,331,이탈 위험 고객
155,1,41.96,1,3,1,131,이탈 고객
113,1,130.62,2,3,3,233,이탈 고객
120,1,69.9,1,3,2,132,이탈 고객
4,1,167.86,5,3,4,534,관심 고객
136,1,38.13,1,3,1,131,이탈 고객
53,1,369.16,4,3,5,435,충성 고객
79,1,188.8,3,3,4,334,관심 고객
93,1,461.8,2,3,5,235,이탈 위험 고객
83,1,869.03,3,3,5,335,충성 고객
113,1,129.65,2,3,3,233,이탈 고객
114,1,47.38,2,3,1,231,이탈 위험 고객
127,1,347.76,1,3,5,135,이탈 위험 고객
109,1,138.62,2,3,3,233,이탈 고객
15,1,125.75,5,3,3,533,잠재적 충성고객
109,1,40.84,2,3,1,231,이탈 위험 고객
22,1,265.9,5,3,5,535,관심 고객
97,1,235.63,2,3,4,234,이탈 위험 고객
30,1,96.17,5,3,2,532,잠재적 충성고객
132,1,77.23,1,3,2,132,이탈 고객
53,1,65.12,4,3,2,432,잠재적 충성고객
63,1,48.21,3,3,1,331,이탈 위험 고객
142,1,35.71,1,3,1,131,이탈 고객
46,1,53.24,4,3,1,431,잠재적 충성고객
70,1,27.79,3,3,1,331,이탈 위험 고객
139,1,174.76,1,3,4,134,이탈 위험 고객
94,1,58.78,2,3,2,232,이탈 고객
36,1,88.83,4,3,2,432,잠재적 충성고객
120,1,63.7,1,3,2,132,이탈 고객
8,1,82.14,5,3,2,532,잠재적 충성고객
30,1,79.44,5,3,2,532,잠재적 충성고객
131,1,70.27,1,3,2,132,이탈 고객
140,1,147.73,1,3,3,133,이탈 위험 고객
83,1,215.13,3,3,4,334,관심 고객
112,1,203.36,2,3,4,234,이탈 위험 고객
137,1,300.8,1,3,5,135,이탈 위험 고객
36,1,52.24,4,3,1,431,잠재적 충성고객
26,1,395.8,5,3,5,535,관심 고객
15,1,140.68,5,3,3,533,잠재적 충성고객
12,1,56.03,5,3,1,531,잠재적 충성고객
74,1,711.16,3,3,5,335,충성 고객
14,1,792.12,5,3,5,535,관심 고객
10,1,57.88,5,3,1,531,잠재적 충성고객
104,1,62.76,2,3,2,232,이탈 고객
116,1,38.29,2,3,1,231,이탈 위험 고객
108,1,125.61,2,3,3,233,이탈 고객
37,1,101.37,4,3,3,433,잠재적 충성고객
12,1,274.81,5,3,5,535,관심 고객
132,1,665.72,1,3,5,135,이탈 위험 고객
38,1,41.22,4,3,1,431,잠재적 충성고객
136,1,61.93,1,3,2,132,이탈 고객
24,1,98.15,5,3,3,533,잠재적 충성고객
45,1,202.0,4,3,4,434,관심 고객
119,1,48.22,1,3,1,131,이탈 고객
114,1,959.32,2,3,5,235,이탈 위험 고객
72,1,310.85,3,3,5,335,충성 고객
123,1,644.54,1,3,5,135,이탈 위험 고객
84,1,188.06,3,3,4,334,관심 고객
91,1,133.25,2,3,3,233,이탈 고객
58,1,40.96,4,3,1,431,잠재적 충성고객
101,1,129.52,2,3,3,233,이탈 고객
83,1,185.1,3,3,4,334,관심 고객
121,1,143.08,1,3,3,133,이탈 위험 고객
11,1,157.34,5,3,4,534,관심 고객
56,1,119.79,4,3,3,433,잠재적 충성고객
66,1,96.65,3,3,2,332,이탈 고객
37,1,103.87,4,3,3,433,잠재적 충성고객
3,1,192.28,5,3,4,534,관심 고객
127,1,293.39,1,3,5,135,이탈 위험 고객
43,2,123.61,4,5,3,453,잠재적 충성고객
22,1,27.89,5,3,1,531,잠재적 충성고객
143,1,34.03,1,3,1,131,이탈 고객
207,1,132.36,1,3,3,133,이탈 위험 고객
71,1,211.5,3,3,4,334,관심 고객
127,1,72.97,1,3,2,132,이탈 고객
114,1,247.76,2,3,4,234,이탈 위험 고객
24,1,62.62,5,3,2,532,잠재적 충성고객
128,1,117.1,1,3,3,133,이탈 위험 고객
65,1,189.26,3,3,4,334,관심 고객
129,1,293.61,1,3,5,135,이탈 위험 고객
65,1,222.63,3,3,4,334,관심 고객
123,1,54.43,1,3,1,131,이탈 고객
21,1,325.36,5,3,5,535,관심 고객
33,1,69.36,4,3,2,432,잠재적 충성고객
37,1,95.66,4,3,2,432,잠재적 충성고객
44,1,47.43,4,3,1,431,잠재적 충성고객
191,1,115.45,1,3,3,133,이탈 위험 고객
99,1,35.38,2,3,1,231,이탈 위험 고객
